NCES_school_ID,low_grade,high_grade,schoool_name,district,county,address,city,state,ZIP,location,students,teachers
80480001607,PK,8,Montessori Peaks Charter Academy,Jefferson County School District No. R-1,Jefferson County,9904 WEST CAPRI AVENUE,LITTLETON,CO,80123,Suburb: Large,399,25.57
80309000840,9,12,Montezuma-Cortez High School,Montezuma-Cortez School District No. Re-1,Montezuma County,418 SOUTH SLIGO STREET,CORTEZ,CO,81321,Rural: Fringe,612,39.26
80309000833,6,8,Montezuma-Cortez Middle School,Montezuma-Cortez School District No. Re-1,Montezuma County,450 WEST 2ND STREET,CORTEZ,CO,81321,Town: Remote,539,34.87
80579000992,9,12,Montrose High School,Montrose County School District Re-1J,Montrose County,P O BOX 10500,MONTROSE,CO,81402,Town: Remote,1352,64.28
80234000072,PK,5,Montview Math & Health Sciences Elementary School,Aurora Joint District No. 28 of the counties of Adams and A,Adams County,2055 MOLINE ST,AURORA,CO,80010,City: Large,321,22.69
80582006807,PK,5,Monument Charter Academy,Lewis-Palmer Consolidated School District No. 38 in the co,El Paso County,1150 VILLAGE RIDGE PT,MONUMENT,CO,80132,Suburb: Large,636,35.69
80582001536,6,9,Monument Charter Academy Secondary School,Lewis-Palmer Consolidated School District No. 38 in the co,El Paso County,4303 PINEHURST CIRCLE,COLORADO SPRINGS,CO,80905,Rural: Fringe,385,23.7
80435006801,PK,5,Monument Ridge Elementary School,Mesa County Valley School District No. 51,Mesa County,1501 K.4 RD,FRUITA,CO,81521,Rural: Fringe,289,17.61
80002006706,PK,5,Monument View Montessori Charter School,State Charter School Institute,Mesa County,1956 HWY 6 AND 50 BUILDING A,FRUITA,CO,81521,Suburb: Midsize,54,2.5
80531000890,PK,5,Moody Elementary School,Littleton School District No. 6 in the county of Arapahoe,Arapahoe County,6390 SOUTH WINDERMERE STREET,LITTLETON,CO,80120,Suburb: Large,329,19.6
80480001317,6,8,Moore Middle School,Jefferson County School District No. R-1,Jefferson County,8455 WEST 88TH AVENUE,ARVADA,CO,80005,Suburb: Large,562,29.52
80336000386,6,8,Morey Middle School,School District No. 1 in the county of Denver and State of C,Denver County,840 EAST 14TH AVENUE,DENVER,CO,80218,City: Large,359,18.36
80480000991,PK,5,Mortensen Elementary School,Jefferson County School District No. R-1,Jefferson County,8006 SOUTH IRIS WAY,LITTLETON,CO,80128,Suburb: Large,352,25
80612001058,KG,5,Morton Elementary School,Pueblo School District No. 60 in the county of Pueblo and,Pueblo County,1900 WEST 31ST STREET,PUEBLO,CO,81003,City: Midsize,368,24.5
80480001546,PK,5,Mount Carbon Elementary School,Jefferson County School District No. R-1,Jefferson County,12776 WEST CROSS AVENUE,LITTLETON,CO,80127,Suburb: Large,380,20.87
80435001345,6,8,Mount Garfield Middle School,Mesa County Valley School District No. 51,Mesa County,3475 FRONT STREET,CLIFTON,CO,81520,Suburb: Midsize,592,40.18
80279001538,PK,8,Mount View Core Knowledge Charter School,Fremont Re-1,Fremont County,809 FIELD AVENUE,CANON CITY,CO,81212,Town: Distant,249,14.74
80028606703,5,12,Mount View Youth Services Center,Division of Youth Services,Jefferson County,7862 WEST MANSFIELD PARKWAY,DENVER,CO,80235,Suburb: Large,Ð,Ð
80002006502,4,8,Mountain Middle School,State Charter School Institute,La Plata County,108 WEST 31ST STREET,DURANGO,CO,81301,Town: Distant,253,11.93
80480006311,PK,8,Mountain Phoenix Community School,Jefferson County School District No. R-1,Jefferson County,4725 MILLER STREET,WHEATRIDGE,CO,80033,Suburb: Large,654,33.1
80690001996,9,12,Mountain Range High School,Adams 12 Five Star Schools,Adams County,12500 HURON STREET,WESTMINSTER,CO,80234,Suburb: Large,1853,87.19
80192001593,6,8,Mountain Ridge Middle School,Academy School District No. 20 in the county of El Paso an,El Paso County,9150 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,City: Large,854,50.8
80345001747,7,8,Mountain Ridge Middle School,Douglas County School District No. Re 1,Douglas County,10590 MOUNTAIN VISTA RIDGE,HIGHLANDS RANCH,CO,80126,Suburb: Large,994,59.85
80399006573,KG,8,Mountain Sage Community School,Poudre School District R-1,Larimer County,2310 EAST PROSPECT ROAD SUITE A,FORT COLLINS,CO,80525,City: Midsize,289,21.33
80002006589,KG,8,Mountain Song Community School,State Charter School Institute,El Paso County,2904 WEST KIOWA STREET,COLORADO SPRINGS,CO,80904,City: Large,376,21.13
80630001415,PK,12,Mountain Valley School,Mountain Valley School District No. Re 1,Saguache County,P O BOX 127,SAGUACHE,CO,81149,Rural: Remote,173,12.5
80387006794,KG,8,Mountain View Academy,El Paso County Colorado School District 49,El Paso County,12482 HANDLES PEAK WAY,FALCON,CO,80831,Suburb: Large,140,22.25
80345006152,PK,2,Mountain View Elementary School,Douglas County School District No. Re 1,Douglas County,8502 EAST PINERY PARKWAY,PARKER,CO,80134,Suburb: Large,254,14.85
80192000005,KG,5,Mountain View Elementary School,Academy School District No. 20 in the county of El Paso an,El Paso County,10095 LEXINGTON DRIVE,COLORADO SPRINGS,CO,80920,City: Large,599,31
80537000916,PK,4,Mountain View Elementary School,St. Vrain Valley School District No. Re1J,Boulder County,1415 14TH STREET,LONGMONT,CO,80501,Suburb: Small,285,23.22
80690001362,PK,5,Mountain View Elementary School,Adams 12 Five Star Schools,Broomfield County,12401 PERRY STREET,BROOMFIELD,CO,80020,City: Small,555,35.3
80735001262,3,5,Mountain View Elementary School,Weld County Reorganized School District No. Re-4,Weld County,810 THIRD STREET,WINDSOR,CO,80550,Suburb: Large,420,27.5
80540001786,9,12,Mountain View High School,Thompson School District R-2J,Larimer County,3500 MOUNTAIN LION DRIVE,LOVELAND,CO,80537,Suburb: Large,1170,58.45
80002006701,PK,5,Mountain Village Montessori Charter School,State Charter School Institute,Routt County,PO BOX 883141,STEAMBOAT SPRINGS,CO,80488,Town: Remote,161,8.51
80453001903,PK,8,Mountain Vista Community School,Harrison School District No. 2 in the county of El Paso an,El Paso County,2550 DORSET DRIVE,COLORADO SPRINGS,CO,80910,City: Large,548,40.13
80291006607,PK,5,Mountain Vista Elementary School,Cherry Creek School District No. 5 in the county of Arapah,Arapahoe County,22200 EAST RADCLIFF PARKWAY,CENTENNIAL,CO,80015,Suburb: Large,710,39.89
80345001748,9,12,Mountain Vista High School,Douglas County School District No. Re 1,Douglas County,10585 MOUNTAIN VISTA RIDGE,HIGHLANDS RANCH,CO,80126,Rural: Fringe,2367,117.4
80453006663,KG,12,Mountain Vista Homeschool Academy,Harrison School District No. 2 in the county of El Paso an,El Paso County,2400 SLATER AVENUE,COLORADO SPRINGS,CO,80905,City: Large,332,6.65
80408000856,KG,5,Mountainside Elementary School,Fountain School District No. 8 in the county of El Paso an,El Paso County,5506 HARR AVENUE,FORT CARSON,CO,80902,Suburb: Large,434,28.96
80480006347,5,12,Mountview Youth Service Center,Jefferson County School District No. R-1,Jefferson County,7862 WEST MANSFIELD PARKWAY,DENVER,CO,80235,Suburb: Large,11,4
80234000073,6,8,Mrachek Middle School,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,1955 SOUTH TELLURIDE ST,AURORA,CO,80013,City: Large,928,55.35
80336000387,PK,5,Munroe Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,3440 WEST VIRGINIA AVENUE,DENVER,CO,80219,City: Large,394,28.22
80234001881,PK,8,Murphy Creek K-8 School,Aurora Joint District No. 28 of the counties of Adams and A,Arapahoe County,1400 S OLD TOM MORRIS ROAD,AURORA,CO,80018,City: Large,611,38.05
80540000937,KG,5,Namaqua Elementary School,Thompson School District R-2J,Larimer County,209 NORTH COUNTY ROAD 19E,LOVELAND,CO,80537,Suburb: Large,253,20.88
80585001398,PK,6,Naturita Elementary School,West End School District No. Re-2,Montrose County,P O BOX 400,NATURITA,CO,81422,Rural: Remote,127,9.04
80249000130,PK,5,Nederland Elementary School,Boulder Valley School District No. Re2,Boulder County,#1 SUNDOWN TRAIL,NEDERLAND,CO,80466,Rural: Distant,204,17.58
80249000131,6,12,Nederland Middle-Senior High School,Boulder Valley School District No. Re2,Boulder County,597 ELDORA ROAD,NEDERLAND,CO,80466,Rural: Distant,235,19.58
80348000453,PK,5,Needham Elementary School,Durango School District No. 9-R,La Plata County,2425 WEST THIRD AVENUE,DURANGO,CO,81301,Town: Distant,392,27.15
80249000132,6,8,Nevin Platt Middle School,Boulder Valley School District No. Re2,Boulder County,6096 BASELINE ROAD,BOULDER,CO,80303,Rural: Fringe,473,26.03
80480002014,9,12,New America School,Jefferson County School District No. R-1,Jefferson County,5806 W ALAMEDA AVE,LAKEWOOD,CO,80226,City: Midsize,122,7.83
80002001882,9,12,New America School - Lowry,State Charter School Institute,Arapahoe County,9125 E SEVENTH PLACE BUILDING 905,DENVER,CO,80230,City: Large,180,6.11
80690006480,9,12,New America School - Thornton,Adams 12 Five Star Schools,Adams County,601 EAST 64TH AVENUE,DENVER,CO,80229,Suburb: Large,260,9.53
80435001552,KG,5,New Emerson School at Columbus,Mesa County Valley School District No. 51,Mesa County,2660 UNAWEEP AVE,GRAND JUNCTION,CO,81503,City: Small,130,8.5
80002006661,9,12,New Legacy Charter School,State Charter School Institute,Adams County,2091 NORTH DAYTON STREET,AURORA,CO,80010,City: Large,91,8.64
80192006745,KG,8,New Summit Charter Academy,Academy School District No. 20 in the county of El Paso an,El Paso County,PO BOX 62713,COLORADO SPRINGS,CO,80962,City: Large,605,36.44
80540002006,KG,8,New Vision Charter School,Thompson School District R-2J,Larimer County,2366 E 1ST STREET,LOVELAND,CO,80538,Suburb: Large,874,44.46
80249000465,9,12,New Vista High School,Boulder Valley School District No. Re2,Boulder County,700 20TH STREET,BOULDER,CO,80302,City: Midsize,309,17.58
80336000388,PK,5,Newlon Elementary School,School District No. 1 in the county of Denver and State of C,Denver County,361 VRAIN STREET,DENVER,CO,80219,City: Large,307,22.3
80531000885,6,8,Newton Middle School,Littleton School District No. 6 in the county of Arapahoe,Arapahoe County,4001 EAST ARAPAHOE ROAD,CENTENNIAL,CO,80122,City: Midsize,619,36.34
80306000232,6,12,Nikola Tesla Education Opportunity Center,Colorado Springs School District No. 11 in the county of E,El Paso County,2115 AFTON WAY,COLORADO SPRINGS,CO,80909,City: Large,247,19.95
80435000616,PK,5,Nisley Elementary School,Mesa County Valley School District No. 51,Mesa County,543 28-3/4 ROAD,GRAND JUNCTION,CO,81501,City: Small,396,27.62
80537000917,PK,5,Niwot Elementary School,St. Vrain Valley School District No. Re1J,Boulder County,8778 MORTON ROAD,NIWOT,CO,80503,Suburb: Midsize,404,26.95
80537000918,9,12,Niwot High School,St. Vrain Valley School District No. Re1J,Boulder County,8989 E. NIWOT ROAD,NIWOT,CO,80503,Suburb: Midsize,1200,48.65
80336006520,6,12,Noel Community Arts School,School District No. 1 in the county of Denver and State of C,Denver County,5000 CROWN BOULEVARD,DENVER,CO,80239,City: Large,396,31.54
80480006255,PK,PK,Norma Anderson Preschool,Jefferson County School District No. R-1,Jefferson County,10801 WEST 44TH AVENUE,WHEAT RIDGE,CO,80033,Suburb: Large,60,0.5
80480000759,PK,5,Normandy Elementary School,Jefferson County School District No. R-1,Jefferson County,6750 SOUTH KENDALL BOULEVARD,LITTLETON,CO,80128,Suburb: Large,321,19.99
80480000760,6,8,North Arvada Middle School,Jefferson County School District No. R-1,Jefferson County,7285 PIERCE STREET,ARVADA,CO,80003,Suburb: Large,565,31.8
80510006601,KG,12,North Conejos Alternative Program,North Conejos School District No. Re1J,Conejos County,PO BOX 72,LAJARA,CO,81140,Rural: Remote,47,1.88
80258000148,PK,5,North Elementary School,School District 27J,Adams County,89 NORTH 6TH AVENUE,BRIGHTON,CO,80601,Suburb: Large,195,18.89
80333000295,PK,6,North Fork Montessori @ Crawford,Delta County Joint District No. 50,Delta County,P O BOX 98,CRAWFORD,CO,81415,Rural: Remote,120,7.4
80333006667,KG,6,North Fork School of Integrated Studies,Delta County Joint District No. 50,Delta County,PO BOX 1179,PAONIA,CO,81428,Rural: Remote,79,4.76
80336000389,9,12,North High School,School District No. 1 in the county of Denver and State of C,Denver County,2960 NORTH SPEER BOULEVARD,DENVER,CO,80211,City: Large,1591,94.29
80336006569,9,12,North High School Engagement Center,School District No. 1 in the county of Denver and State of C,Denver County,2960 N.SPEER BLVD,DENVER,CO,80211,City: Large,79,8.99
80615001076,PK,5,North Mesa Elementary School,Pueblo County School District 70,Pueblo County,28881 GALE ROAD,PUEBLO,CO,81006,Suburb: Midsize,430,23.22
80306000256,6,8,North Middle School,Colorado Springs School District No. 11 in the county of E,El Paso County,612 EAST YAMPA STREET,COLORADO SPRINGS,CO,80903,City: Large,613,36.4
80234000074,6,8,North Middle School Health Sciences and Technology,Aurora Joint District No. 28 of the counties of Adams and A,Adams County,12095 MONTVIEW BLVD,AURORA,CO,80010,City: Large,575,33.7
80690001184,PK,5,North Mor Elementary School,Adams 12 Five Star Schools,Adams County,9580 DAMON DRIVE,NORTHGLENN,CO,80221,Suburb: Large,395,23.5
80705001209,PK,12,North Park School,North Park School District R-1,Jackson County,P O BOX 798,WALDEN,CO,80480,Rural: Remote,158,18.03
80666001749,PK,8,North Routt Charter School,Steamboat Springs School District No. Re 2,Routt County,26990 EAGLE LANE,CLARK,CO,80428,Rural: Remote,109,7.53
80345002011,KG,8,North Star Academy,Douglas County School District No. Re 1,Douglas County,16700 KEYSTONE BLVD,PARKER,CO,80134,Suburb: Large,654,35.88
80690001185,PK,5,North Star Elementary School,Adams 12 Five Star Schools,Adams County,8740 NORTH STAR DRIVE,DENVER,CO,80221,Suburb: Large,365,24.5
80420000577,6,8,North Valley Middle School,Weld County Reorganized School District No. Re-1,Weld County,P O BOX 248,LA SALLE,CO,80645,Suburb: Midsize,215,19
80555006433,9,12,North Valley School for Young Adults,Mapleton School District No. 1 in the county of Adams & St,Adams County,8990 YORK ST,THORNTON,CO,80229,Suburb: Large,77,5.5
80336006527,9,12,Northeast Early College,School District No. 1 in the county of Denver and State of C,Denver County,11200 E 45TH AVE,DENVER,CO,80239,City: Large,556,29.3
80345000442,3,5,Northeast Elementary School,Douglas County School District No. Re 1,Douglas County,6598 NORTH STATE HIGHWAY 83,PARKER,CO,80134,Rural: Fringe,262,17.8
80258000149,PK,6,Northeast Elementary School,School District 27J,Adams County,1605 LONGSPEAK,BRIGHTON,CO,80601,Suburb: Large,550,33.83
80336006660,9,12,Northfield High School,School District No. 1 in the county of Denver and State of C,Denver County,5500 CENTRAL PARK BLVD,DENVER,CO,80238,Rural: Fringe,1239,58.38
80690001188,9,12,Northglenn High School,Adams 12 Five Star Schools,Adams County,601 WEST 100TH PLACE,NORTHGLENN,CO,80221,Suburb: Large,2039,101.13
80690001187,6,8,Northglenn Middle School,Adams 12 Five Star Schools,Adams County,1123 MURIEL DRIVE,NORTHGLENN,CO,80233,Suburb: Large,838,49.6
80612006529,PK,PK,Northmoor Preschool,Pueblo School District No. 60 in the county of Pueblo and,Pueblo County,2003 NORTHMOOR TERRACE,PUEBLO,CO,81008,City: Midsize,44,1
80537000920,PK,5,Northridge Elementary School,St. Vrain Valley School District No. Re1J,Boulder County,1200 19TH AVENUE,LONGMONT,CO,80501,Suburb: Small,287,22.45
80345001339,PK,6,Northridge Elementary School,Douglas County School District No. Re 1,Douglas County,555 SOUTH PARK ROAD,HIGHLANDS RANCH,CO,80126,Suburb: Large,605,35.75
80441001788,9,12,Northridge High School,GreeleySchool District No. 6 in the county of Weld and Sta,Weld County,100 71ST AVENUE,GREELEY,CO,80634,Rural: Fringe,1217,54.45
80579000994,KG,5,Northside Elementary School,Montrose County School District Re-1J,Montrose County,P O BOX 10000,MONTROSE,CO,81402,Town: Remote,335,24.2
80588001012,PK,12,Norwood Public Schools,Norwood School District No. R-2J,San Miguel County,P O BOX 448,NORWOOD,CO,81423,Rural: Remote,181,20.06
80585001007,9,12,Nucla High School,West End School District No. Re-2,Montrose County,P O BOX 570,NUCLA,CO,81424,Rural: Remote,68,5.7
80585006727,7,8,Nucla Middle School,West End School District No. Re-2,Montrose County,PO BOX 570,NUCLA,CO,81424,Rural: Remote,35,2.45
80399000539,KG,5,O'Dea Elementary School,Poudre School District R-1,Larimer County,312 PRINCETON ROAD,FORT COLLINS,CO,80525,City: Midsize,446,28.4
80453001369,PK,5,Oak Creek Elementary School,Harrison School District No. 2 in the county of El Paso an,El Paso County,3333 OAK CREEK DRIVE WEST,COLORADO SPRINGS,CO,80906,City: Large,212,20.13
80579000995,KG,5,Oak Grove Elementary School,Montrose County School District Re-1J,Montrose County,P O BOX 10000,MONTROSE,CO,81402,Rural: Fringe,374,23
80336006525,PK,5,Oakland Elementary,School District No. 1 in the county of Denver and State of C,Denver County,4580 DEARBORN STREET,DENVER,CO,80239,City: Large,268,23.08
80480001283,6,8,Oberon Junior High School,Jefferson County School District No. R-1,Jefferson County,7300 QUAIL STREET,ARVADA,CO,80005,Suburb: Large,697,38.59
80306006580,9,12,Odyssey Early College and Career Options,Colorado Springs School District No. 11 in the county of E,El Paso County,2115 AFTON WAY,COLORADO SPRINGS,CO,80909,City: Large,325,17.5
80387002035,PK,5,Odyssey Elementary School,El Paso County Colorado School District 49,El Paso County,6275 BRIDLESPUR AVE,COLORADO SPRINGS,CO,80922,City: Large,400,25.55
80336001636,KG,8,Odyssey School of Denver,School District No. 1 in the county of Denver and State of C,Denver County,6550 EAST 21ST AVENUE,DENVER,CO,80207,City: Large,262,18.82
80399006161,PK,5,Olander Elementary School,Poudre School District R-1,Larimer County,3401 AUNTIE STONE STREET,FORT COLLINS,CO,80526,City: Midsize,354,25.97
